date,store_nbr,item_nbr,type,cluster,state,family,class,perishable,store_type,family_encoded,state_encoded,unit_sales
2013-01-05,30,964752,C,3,Guayas,GROCERY I,1088,0,2,1,8,3.0
2013-01-05,30,964753,C,3,Guayas,GROCERY I,1088,0,2,1,8,4.0
2013-01-05,30,968432,C,3,Guayas,BEVERAGES,1122,0,2,5,8,2.0
2013-01-05,30,968936,C,3,Guayas,"LIQUOR,WINE,BEER",1386,0,2,14,8,1.0
2013-01-05,30,977007,C,3,Guayas,CLEANING,3034,0,2,3,8,1.0
2013-01-05,30,979553,C,3,Guayas,FROZEN FOODS,2228,0,2,12,8,1.0
2013-01-05,30,979554,C,3,Guayas,FROZEN FOODS,2228,0,2,12,8,1.0
2013-01-05,30,985824,C,3,Guayas,GROCERY I,1062,0,2,1,8,6.0
2013-01-05,30,987768,C,3,Guayas,CLEANING,3032,0,2,3,8,1.0
2013-01-05,30,987769,C,3,Guayas,CLEANING,3032,0,2,3,8,1.0
2013-01-05,30,991331,C,3,Guayas,GROCERY I,1004,0,2,1,8,1.0
2013-01-05,30,999547,C,3,Guayas,CLEANING,3026,0,2,3,8,2.0
2013-01-05,30,1003679,C,3,Guayas,GROCERY I,1028,0,2,1,8,1.0
2013-01-05,30,1004550,C,3,Guayas,"LIQUOR,WINE,BEER",1318,0,2,14,8,10.0
2013-01-05,30,1004551,C,3,Guayas,"LIQUOR,WINE,BEER",1318,0,2,14,8,2.0
2013-01-05,30,1005465,C,3,Guayas,LINGERIE,7002,0,2,9,8,2.0
2013-01-05,30,1009539,C,3,Guayas,GROCERY I,1040,0,2,1,8,1.0
2013-01-05,30,1012473,C,3,Guayas,CLEANING,3008,0,2,3,8,18.0
2013-01-05,30,1012787,C,3,Guayas,GROCERY I,1012,0,2,1,8,1.0
2013-01-05,30,1016067,C,3,Guayas,CLEANING,3014,0,2,3,8,2.0
2013-01-05,30,1017349,C,3,Guayas,MEATS,2302,1,2,13,8,2.411
2013-01-05,30,1021281,C,3,Guayas,CLEANING,3034,0,2,3,8,2.0
2013-01-05,30,1024975,C,3,Guayas,CLEANING,3038,0,2,3,8,5.0
2013-01-05,30,1024976,C,3,Guayas,CLEANING,3038,0,2,3,8,1.0
2013-01-05,30,1033395,C,3,Guayas,BREAD/BAKERY,2702,1,2,0,8,3.0
2013-01-05,30,1036320,C,3,Guayas,CLEANING,3040,0,2,3,8,3.0
2013-01-05,30,1037654,C,3,Guayas,PERSONAL CARE,4122,0,2,4,8,1.0
2013-01-05,30,1037845,C,3,Guayas,GROCERY I,1022,0,2,1,8,4.0
2013-01-05,30,1037846,C,3,Guayas,GROCERY I,1022,0,2,1,8,1.0
2013-01-05,30,1044592,C,3,Guayas,DAIRY,2156,1,2,6,8,3.0
2013-01-05,30,1047394,C,3,Guayas,CLEANING,3046,0,2,3,8,1.0
2013-01-05,30,1047396,C,3,Guayas,CLEANING,3046,0,2,3,8,4.0
2013-01-05,30,1047674,C,3,Guayas,BEVERAGES,1120,0,2,5,8,2.0
2013-01-05,30,1047679,C,3,Guayas,BEVERAGES,1120,0,2,5,8,26.0
2013-01-05,30,1047681,C,3,Guayas,BEVERAGES,1120,0,2,5,8,5.0
2013-01-05,30,1047685,C,3,Guayas,BEVERAGES,1120,0,2,5,8,2.0
2013-01-05,30,1047690,C,3,Guayas,BEVERAGES,1120,0,2,5,8,1.0
2013-01-05,30,1047696,C,3,Guayas,BEVERAGES,1122,0,2,5,8,10.0
2013-01-05,30,1047705,C,3,Guayas,BEVERAGES,1122,0,2,5,8,1.0
2013-01-05,30,1047717,C,3,Guayas,BEVERAGES,1122,0,2,5,8,4.0
2013-01-05,30,1047735,C,3,Guayas,BEVERAGES,1124,0,2,5,8,7.0
2013-01-05,30,1047743,C,3,Guayas,BEVERAGES,1124,0,2,5,8,44.0
2013-01-05,30,1047756,C,3,Guayas,BEVERAGES,1126,0,2,5,8,7.0
2013-01-05,30,1047757,C,3,Guayas,BEVERAGES,1126,0,2,5,8,5.0
2013-01-05,30,1047772,C,3,Guayas,BEVERAGES,1126,0,2,5,8,8.0
2013-01-05,30,1047773,C,3,Guayas,BEVERAGES,1126,0,2,5,8,16.0
2013-01-05,30,1047774,C,3,Guayas,BEVERAGES,1126,0,2,5,8,11.0
2013-01-05,30,1047775,C,3,Guayas,BEVERAGES,1126,0,2,5,8,22.0
2013-01-05,30,1047786,C,3,Guayas,BEVERAGES,1126,0,2,5,8,2.0
2013-01-05,30,1047790,C,3,Guayas,BEVERAGES,1138,0,2,5,8,2.0
2013-01-05,30,1050142,C,3,Guayas,BEVERAGES,1124,0,2,5,8,6.0
2013-01-05,30,1053944,C,3,Guayas,GROCERY I,1036,0,2,1,8,1.0
2013-01-05,30,1053945,C,3,Guayas,GROCERY I,1036,0,2,1,8,2.0
2013-01-05,30,1057033,C,3,Guayas,GROCERY I,1040,0,2,1,8,5.0
2013-01-05,30,1057491,C,3,Guayas,CLEANING,3046,0,2,3,8,1.0
2013-01-05,30,1057498,C,3,Guayas,CLEANING,3046,0,2,3,8,6.0
2013-01-05,30,1057515,C,3,Guayas,CLEANING,3046,0,2,3,8,3.0
2013-01-05,30,1066900,C,3,Guayas,BEVERAGES,1136,0,2,5,8,1.0
2013-01-05,30,1066901,C,3,Guayas,BEVERAGES,1136,0,2,5,8,3.0
2013-01-05,30,1070962,C,3,Guayas,GROCERY I,1026,0,2,1,8,1.0
2013-01-05,30,1071928,C,3,Guayas,PERSONAL CARE,4114,0,2,4,8,8.0
2013-01-05,30,1071949,C,3,Guayas,BEVERAGES,1120,0,2,5,8,1.0
2013-01-05,30,1072167,C,3,Guayas,DELI,2644,1,2,2,8,5.0
2013-01-05,30,1076065,C,3,Guayas,GROCERY I,1003,0,2,1,8,9.0
2013-01-05,30,1076335,C,3,Guayas,GROCERY I,1086,0,2,1,8,4.0
2013-01-05,30,1079214,C,3,Guayas,CLEANING,3022,0,2,3,8,2.0
2013-01-05,30,1079215,C,3,Guayas,CLEANING,3022,0,2,3,8,3.0
2013-01-05,30,1079220,C,3,Guayas,CLEANING,3022,0,2,3,8,2.0
2013-01-05,30,1080001,C,3,Guayas,"LIQUOR,WINE,BEER",1314,0,2,14,8,1.0
2013-01-05,30,1083152,C,3,Guayas,DAIRY,2116,1,2,6,8,3.0
2013-01-05,30,1083196,C,3,Guayas,DAIRY,2116,1,2,6,8,6.0
2013-01-05,30,1083518,C,3,Guayas,GROCERY I,1048,0,2,1,8,1.0
2013-01-05,30,1084437,C,3,Guayas,GROCERY I,1074,0,2,1,8,82.0
2013-01-05,30,1084881,C,3,Guayas,GROCERY I,1040,0,2,1,8,1.0
2013-01-05,30,1085486,C,3,Guayas,AUTOMOTIVE,6810,0,2,17,8,1.0
2013-01-05,30,1085686,C,3,Guayas,CLEANING,3040,0,2,3,8,4.0
2013-01-05,30,1087269,C,3,Guayas,PERSONAL CARE,4114,0,2,4,8,4.0
2013-01-05,30,1089044,C,3,Guayas,CLEANING,3020,0,2,3,8,2.0
2013-01-05,30,1089045,C,3,Guayas,CLEANING,3020,0,2,3,8,5.0
2013-01-05,30,1089046,C,3,Guayas,CLEANING,3020,0,2,3,8,9.0
2013-01-05,30,1090401,C,3,Guayas,"LIQUOR,WINE,BEER",1318,0,2,14,8,4.0
2013-01-05,30,1091368,C,3,Guayas,GROCERY I,1016,0,2,1,8,4.0
2013-01-05,30,1091369,C,3,Guayas,GROCERY I,1016,0,2,1,8,3.0
2013-01-05,30,1091370,C,3,Guayas,GROCERY I,1016,0,2,1,8,8.0
2013-01-05,30,1094238,C,3,Guayas,GROCERY I,1048,0,2,1,8,2.0
2013-01-05,30,1098624,C,3,Guayas,PERSONAL CARE,4114,0,2,4,8,3.0
2013-01-05,30,1101724,C,3,Guayas,BEVERAGES,1132,0,2,5,8,3.0
2013-01-05,30,1102268,C,3,Guayas,PERSONAL CARE,4114,0,2,4,8,2.0
2013-01-05,30,1102970,C,3,Guayas,BEVERAGES,1122,0,2,5,8,2.0
2013-01-05,30,1102971,C,3,Guayas,BEVERAGES,1122,0,2,5,8,2.0
2013-01-05,30,1102975,C,3,Guayas,BEVERAGES,1122,0,2,5,8,9.0
2013-01-05,30,1104725,C,3,Guayas,BEVERAGES,1132,0,2,5,8,2.0
2013-01-05,30,1105210,C,3,Guayas,GROCERY I,1074,0,2,1,8,3.0
2013-01-05,30,1105211,C,3,Guayas,GROCERY I,1074,0,2,1,8,1.0
2013-01-05,30,1105212,C,3,Guayas,GROCERY I,1074,0,2,1,8,3.0
2013-01-05,30,1114749,C,3,Guayas,CLEANING,3040,0,2,3,8,2.0
2013-01-05,31,103501,B,10,Los Rios,CLEANING,3008,0,1,3,9,5.0
2013-01-05,31,105576,B,10,Los Rios,GROCERY I,1045,0,1,1,9,7.0
2013-01-05,31,105693,B,10,Los Rios,GROCERY I,1034,0,1,1,9,6.0
2013-01-05,31,105857,B,10,Los Rios,GROCERY I,1092,0,1,1,9,3.0
2013-01-05,31,106716,B,10,Los Rios,GROCERY I,1032,0,1,1,9,19.0
2013-01-05,31,108079,B,10,Los Rios,GROCERY I,1030,0,1,1,9,1.0
2013-01-05,31,108698,B,10,Los Rios,DELI,2644,1,1,2,9,1.0
2013-01-05,31,108786,B,10,Los Rios,CLEANING,3044,0,1,3,9,16.0
2013-01-05,31,108797,B,10,Los Rios,GROCERY I,1004,0,1,1,9,6.0
2013-01-05,31,108952,B,10,Los Rios,CLEANING,3024,0,1,3,9,1.0
2013-01-05,31,111223,B,10,Los Rios,GROCERY I,1034,0,1,1,9,7.0
2013-01-05,31,111397,B,10,Los Rios,GROCERY I,1072,0,1,1,9,1.0
2013-01-05,31,114778,B,10,Los Rios,GROCERY I,1016,0,1,1,9,5.0
2013-01-05,31,114790,B,10,Los Rios,GROCERY I,1004,0,1,1,9,8.0
2013-01-05,31,114799,B,10,Los Rios,PERSONAL CARE,4126,0,1,4,9,6.0
2013-01-05,31,115267,B,10,Los Rios,CLEANING,3034,0,1,3,9,4.0
2013-01-05,31,115611,B,10,Los Rios,GROCERY I,1014,0,1,1,9,3.0
2013-01-05,31,115693,B,10,Los Rios,GROCERY I,1040,0,1,1,9,2.0
2013-01-05,31,115720,B,10,Los Rios,GROCERY I,1084,0,1,1,9,9.0
2013-01-05,31,115850,B,10,Los Rios,GROCERY I,1004,0,1,1,9,11.0
2013-01-05,31,115891,B,10,Los Rios,GROCERY I,1016,0,1,1,9,2.0
2013-01-05,31,115892,B,10,Los Rios,GROCERY I,1016,0,1,1,9,12.0
2013-01-05,31,115893,B,10,Los Rios,GROCERY I,1016,0,1,1,9,4.0
2013-01-05,31,115894,B,10,Los Rios,GROCERY I,1016,0,1,1,9,15.0
2013-01-05,31,116017,B,10,Los Rios,GROCERY I,1072,0,1,1,9,30.0
2013-01-05,31,116279,B,10,Los Rios,GROCERY I,1056,0,1,1,9,2.0
2013-01-05,31,116311,B,10,Los Rios,CLEANING,3090,0,1,3,9,1.0
2013-01-05,31,119024,B,10,Los Rios,CLEANING,3026,0,1,3,9,6.0
2013-01-05,31,119187,B,10,Los Rios,CLEANING,3044,0,1,3,9,5.0
2013-01-05,31,119193,B,10,Los Rios,CLEANING,3044,0,1,3,9,1.0
2013-01-05,31,119624,B,10,Los Rios,BEVERAGES,1122,0,1,5,9,12.0
2013-01-05,31,121964,B,10,Los Rios,AUTOMOTIVE,6810,0,1,17,9,1.0
2013-01-05,31,122419,B,10,Los Rios,GROCERY I,1004,0,1,1,9,3.0
2013-01-05,31,122425,B,10,Los Rios,CLEANING,3020,0,1,3,9,3.0
2013-01-05,31,123347,B,10,Los Rios,DAIRY,2114,1,1,6,9,17.0
2013-01-05,31,123601,B,10,Los Rios,GROCERY I,1072,0,1,1,9,3.0
2013-01-05,31,129296,B,10,Los Rios,GROCERY I,1032,0,1,1,9,15.0
2013-01-05,31,129297,B,10,Los Rios,GROCERY I,1032,0,1,1,9,15.0
2013-01-05,31,129635,B,10,Los Rios,DAIRY,2112,1,1,6,9,7.0
2013-01-05,31,129759,B,10,Los Rios,GROCERY I,1032,0,1,1,9,4.0
2013-01-05,31,153267,B,10,Los Rios,GROCERY I,1096,0,1,1,9,49.0
2013-01-05,31,155500,B,10,Los Rios,GROCERY I,1014,0,1,1,9,18.0
2013-01-05,31,155607,B,10,Los Rios,GROCERY I,1034,0,1,1,9,6.0
2013-01-05,31,155610,B,10,Los Rios,GROCERY I,1034,0,1,1,9,2.0
2013-01-05,31,155621,B,10,Los Rios,GROCERY I,1062,0,1,1,9,1.0
2013-01-05,31,155625,B,10,Los Rios,GROCERY I,1092,0,1,1,9,1.0
2013-01-05,31,157956,B,10,Los Rios,GROCERY I,1030,0,1,1,9,2.0
2013-01-05,31,158875,B,10,Los Rios,GROCERY I,1026,0,1,1,9,1.0
2013-01-05,31,158956,B,10,Los Rios,CLEANING,3038,0,1,3,9,10.0
2013-01-05,31,159242,B,10,Los Rios,CLEANING,3026,0,1,3,9,8.0
2013-01-05,31,161288,B,10,Los Rios,GROCERY I,1072,0,1,1,9,1.0
2013-01-05,31,162066,B,10,Los Rios,GROCERY I,1048,0,1,1,9,4.0
2013-01-05,31,164036,B,10,Los Rios,GROCERY I,1048,0,1,1,9,3.0
2013-01-05,31,164647,B,10,Los Rios,CLEANING,3032,0,1,3,9,1.0
2013-01-05,31,165550,B,10,Los Rios,BEVERAGES,1124,0,1,5,9,7.0
2013-01-05,31,165594,B,10,Los Rios,GROCERY I,1014,0,1,1,9,74.0
2013-01-05,31,165705,B,10,Los Rios,GROCERY I,1016,0,1,1,9,2.0
2013-01-05,31,165988,B,10,Los Rios,GROCERY I,1072,0,1,1,9,4.0
2013-01-05,31,168931,B,10,Los Rios,CLEANING,3026,0,1,3,9,2.0
2013-01-05,31,169028,B,10,Los Rios,GROCERY I,1040,0,1,1,9,1.0
2013-01-05,31,171890,B,10,Los Rios,CLEANING,3004,0,1,3,9,6.0
2013-01-05,31,172184,B,10,Los Rios,GROCERY I,1058,0,1,1,9,1.0
2013-01-05,31,172343,B,10,Los Rios,GROCERY I,1004,0,1,1,9,22.0
2013-01-05,31,172995,B,10,Los Rios,AUTOMOTIVE,6824,0,1,17,9,1.0
2013-01-05,31,173111,B,10,Los Rios,GROCERY I,1058,0,1,1,9,3.0
2013-01-05,31,173113,B,10,Los Rios,DAIRY,2114,1,1,6,9,4.0
2013-01-05,31,177395,B,10,Los Rios,GROCERY I,1032,0,1,1,9,5.0
2013-01-05,31,179274,B,10,Los Rios,GROCERY I,1032,0,1,1,9,8.0
2013-01-05,31,179579,B,10,Los Rios,GROCERY I,1032,0,1,1,9,2.0
2013-01-05,31,179615,B,10,Los Rios,DAIRY,2112,1,1,6,9,1.0
2013-01-05,31,205381,B,10,Los Rios,GROCERY I,1034,0,1,1,9,2.0
2013-01-05,31,205387,B,10,Los Rios,GROCERY I,1034,0,1,1,9,9.0
2013-01-05,31,207857,B,10,Los Rios,GROCERY I,1010,0,1,1,9,9.0
2013-01-05,31,208384,B,10,Los Rios,EGGS,2502,1,1,7,9,2.0
2013-01-05,31,208426,B,10,Los Rios,DELI,2632,1,1,2,9,2.0
2013-01-05,31,208498,B,10,Los Rios,CLEANING,3044,0,1,3,9,1.0
2013-01-05,31,208514,B,10,Los Rios,GROCERY I,1010,0,1,1,9,3.0
2013-01-05,31,208530,B,10,Los Rios,FROZEN FOODS,2226,0,1,12,9,8.705
2013-01-05,31,209085,B,10,Los Rios,CLEANING,3026,0,1,3,9,13.0
2013-01-05,31,210520,B,10,Los Rios,GROCERY II,1236,0,1,11,9,2.0
2013-01-05,31,211203,B,10,Los Rios,GROCERY I,1072,0,1,1,9,3.0
2013-01-05,31,211999,B,10,Los Rios,GROCERY I,1036,0,1,1,9,2.0
2013-01-05,31,212552,B,10,Los Rios,GROCERY I,1044,0,1,1,9,16.0
2013-01-05,31,213066,B,10,Los Rios,GROCERY I,1074,0,1,1,9,3.0
2013-01-05,31,213652,B,10,Los Rios,GROCERY I,1048,0,1,1,9,1.0
2013-01-05,31,213788,B,10,Los Rios,GROCERY I,1096,0,1,1,9,16.0
2013-01-05,31,214381,B,10,Los Rios,CLEANING,3032,0,1,3,9,9.0
2013-01-05,31,214859,B,10,Los Rios,CLEANING,3032,0,1,3,9,27.0
2013-01-05,31,214860,B,10,Los Rios,CLEANING,3032,0,1,3,9,9.0
2013-01-05,31,214862,B,10,Los Rios,CLEANING,3034,0,1,3,9,5.0
2013-01-05,31,215303,B,10,Los Rios,GROCERY I,1026,0,1,1,9,3.0
2013-01-05,31,215327,B,10,Los Rios,GROCERY I,1040,0,1,1,9,3.0
2013-01-05,31,215331,B,10,Los Rios,GROCERY I,1040,0,1,1,9,11.0
2013-01-05,31,215332,B,10,Los Rios,GROCERY I,1040,0,1,1,9,2.0
2013-01-05,31,215356,B,10,Los Rios,GROCERY I,1016,0,1,1,9,3.0
2013-01-05,31,215370,B,10,Los Rios,BREAD/BAKERY,2718,1,1,0,9,4.0
2013-01-05,31,215468,B,10,Los Rios,LINGERIE,7034,0,1,9,9,1.0
2013-01-05,31,215896,B,10,Los Rios,GROCERY I,1044,0,1,1,9,3.0
2013-01-05,31,218728,B,10,Los Rios,CLEANING,3044,0,1,3,9,3.0
2013-01-05,31,219150,B,10,Los Rios,BEVERAGES,1122,0,1,5,9,28.0
2013-01-05,31,220432,B,10,Los Rios,GROCERY I,1080,0,1,1,9,51.0
2013-01-05,31,221506,B,10,Los Rios,CLEANING,3046,0,1,3,9,4.0
2013-01-05,31,222879,B,10,Los Rios,GROCERY I,1058,0,1,1,9,32.0
2013-01-05,31,222975,B,10,Los Rios,GROCERY I,1072,0,1,1,9,11.0
2013-01-05,31,223136,B,10,Los Rios,GROCERY I,1072,0,1,1,9,12.0
2013-01-05,31,223434,B,10,Los Rios,GROCERY I,1032,0,1,1,9,28.0
2013-01-05,31,224081,B,10,Los Rios,CLEANING,3022,0,1,3,9,2.0
2013-01-05,31,226126,B,10,Los Rios,CLEANING,3018,0,1,3,9,5.0
2013-01-05,31,227728,B,10,Los Rios,DAIRY,2104,1,1,6,9,2.0
2013-01-05,31,229368,B,10,Los Rios,GROCERY I,1086,0,1,1,9,2.0
2013-01-05,31,246052,B,10,Los Rios,GROCERY I,1039,0,1,1,9,3.0
2013-01-05,31,253103,B,10,Los Rios,BREAD/BAKERY,2712,1,1,0,9,5.0
2013-01-05,31,255161,B,10,Los Rios,GROCERY I,1034,0,1,1,9,6.0
2013-01-05,31,255198,B,10,Los Rios,GROCERY I,1044,0,1,1,9,5.0
2013-01-05,31,255199,B,10,Los Rios,GROCERY I,1044,0,1,1,9,5.0
2013-01-05,31,257847,B,10,Los Rios,BEVERAGES,1120,0,1,5,9,2.0
2013-01-05,31,257848,B,10,Los Rios,BEVERAGES,1120,0,1,5,9,2.0
2013-01-05,31,258376,B,10,Los Rios,CLEANING,3044,0,1,3,9,8.0
2013-01-05,31,258395,B,10,Los Rios,GROCERY I,1002,0,1,1,9,2.0
2013-01-05,31,258396,B,10,Los Rios,GROCERY I,1010,0,1,1,9,9.0
2013-01-05,31,258537,B,10,Los Rios,CLEANING,3038,0,1,3,9,2.0
2013-01-05,31,260628,B,10,Los Rios,BREAD/BAKERY,2708,1,1,0,9,21.0
2013-01-05,31,260893,B,10,Los Rios,GROCERY I,1072,0,1,1,9,1.0
2013-01-05,31,261052,B,10,Los Rios,GROCERY I,1072,0,1,1,9,26.0
2013-01-05,31,261053,B,10,Los Rios,GROCERY I,1072,0,1,1,9,3.0
2013-01-05,31,261700,B,10,Los Rios,GROCERY I,1048,0,1,1,9,25.0
2013-01-05,31,262358,B,10,Los Rios,GROCERY I,1044,0,1,1,9,1.0
2013-01-05,31,262991,B,10,Los Rios,GROCERY I,1034,0,1,1,9,6.0
2013-01-05,31,264299,B,10,Los Rios,CLEANING,3032,0,1,3,9,7.0
2013-01-05,31,264305,B,10,Los Rios,PERSONAL CARE,4126,0,1,4,9,15.0
2013-01-05,31,264452,B,10,Los Rios,CLEANING,3024,0,1,3,9,1.0
2013-01-05,31,264751,B,10,Los Rios,CLEANING,3032,0,1,3,9,10.0
2013-01-05,31,264752,B,10,Los Rios,CLEANING,3034,0,1,3,9,10.0
2013-01-05,31,264753,B,10,Los Rios,CLEANING,3034,0,1,3,9,5.0
2013-01-05,31,265237,B,10,Los Rios,GROCERY I,1060,0,1,1,9,2.0
2013-01-05,31,265257,B,10,Los Rios,GROCERY I,1016,0,1,1,9,14.0
2013-01-05,31,265279,B,10,Los Rios,BREAD/BAKERY,2718,1,1,0,9,9.0
2013-01-05,31,265559,B,10,Los Rios,GROCERY I,1072,0,1,1,9,61.0
2013-01-05,31,268440,B,10,Los Rios,CLEANING,3026,0,1,3,9,6.0
2013-01-05,31,268443,B,10,Los Rios,CLEANING,3026,0,1,3,9,2.0
2013-01-05,31,268446,B,10,Los Rios,CLEANING,3026,0,1,3,9,6.0
2013-01-05,31,268662,B,10,Los Rios,GROCERY I,1028,0,1,1,9,2.0
2013-01-05,31,268664,B,10,Los Rios,GROCERY I,1028,0,1,1,9,1.0
2013-01-05,31,268676,B,10,Los Rios,GROCERY I,1062,0,1,1,9,2.0
2013-01-05,31,268834,B,10,Los Rios,GROCERY I,1056,0,1,1,9,2.0
2013-01-05,31,269029,B,10,Los Rios,BEVERAGES,1122,0,1,5,9,9.0
2013-01-05,31,269084,B,10,Los Rios,BREAD/BAKERY,2720,1,1,0,9,10.0
2013-01-05,31,269287,B,10,Los Rios,CLEANING,3014,0,1,3,9,22.0
2013-01-05,31,273528,B,10,Los Rios,PERSONAL CARE,4114,0,1,4,9,85.0
2013-01-05,31,273859,B,10,Los Rios,GROCERY I,1044,0,1,1,9,3.0
2013-01-05,31,275823,B,10,Los Rios,CLEANING,3018,0,1,3,9,12.0
2013-01-05,31,275826,B,10,Los Rios,CLEANING,3018,0,1,3,9,5.0
2013-01-05,31,278806,B,10,Los Rios,GROCERY I,1032,0,1,1,9,2.0
2013-01-05,31,279125,B,10,Los Rios,GROCERY I,1032,0,1,1,9,3.0
2013-01-05,31,279137,B,10,Los Rios,GROCERY I,1086,0,1,1,9,2.0
2013-01-05,31,302824,B,10,Los Rios,CLEANING,3008,0,1,3,9,4.0
2013-01-05,31,302952,B,10,Los Rios,BREAD/BAKERY,2712,1,1,0,9,6.0
2013-01-05,31,305074,B,10,Los Rios,GROCERY I,1044,0,1,1,9,1.0
2013-01-05,31,305234,B,10,Los Rios,GROCERY I,1044,0,1,1,9,13.0
2013-01-05,31,305237,B,10,Los Rios,GROCERY I,1044,0,1,1,9,2.0
2013-01-05,31,305344,B,10,Los Rios,GROCERY I,1092,0,1,1,9,5.0
2013-01-05,31,305345,B,10,Los Rios,GROCERY I,1092,0,1,1,9,2.0
2013-01-05,31,308085,B,10,Los Rios,BEVERAGES,1124,0,1,5,9,9.0
2013-01-05,31,308726,B,10,Los Rios,GROCERY I,1084,0,1,1,9,6.0
2013-01-05,31,308916,B,10,Los Rios,CLEANING,3004,0,1,3,9,9.0
2013-01-05,31,310671,B,10,Los Rios,GROCERY I,1034,0,1,1,9,2.0
2013-01-05,31,310790,B,10,Los Rios,GROCERY I,1034,0,1,1,9,2.0
2013-01-05,31,311954,B,10,Los Rios,CLEANING,3006,0,1,3,9,2.0
2013-01-05,31,314384,B,10,Los Rios,GROCERY I,1004,0,1,1,9,31.0
2013-01-05,31,314393,B,10,Los Rios,CLEANING,3032,0,1,3,9,10.0
2013-01-05,31,314570,B,10,Los Rios,CLEANING,3024,0,1,3,9,10.0
2013-01-05,31,314881,B,10,Los Rios,CLEANING,3034,0,1,3,9,2.0
2013-01-05,31,315176,B,10,Los Rios,BEVERAGES,1124,0,1,5,9,17.0
2013-01-05,31,315277,B,10,Los Rios,GROCERY I,1040,0,1,1,9,7.0
2013-01-05,31,315320,B,10,Los Rios,GROCERY I,1066,0,1,1,9,5.0
2013-01-05,31,315322,B,10,Los Rios,GROCERY I,1084,0,1,1,9,4.0
2013-01-05,31,315460,B,10,Los Rios,GROCERY I,1016,0,1,1,9,4.0
2013-01-05,31,315463,B,10,Los Rios,GROCERY II,1236,0,1,11,9,3.0
2013-01-05,31,315474,B,10,Los Rios,BREAD/BAKERY,2718,1,1,0,9,9.0
2013-01-05,31,318787,B,10,Los Rios,GROCERY I,1040,0,1,1,9,1.0
2013-01-05,31,318847,B,10,Los Rios,CLEANING,3026,0,1,3,9,15.0
2013-01-05,31,318932,B,10,Los Rios,DELI,2644,1,1,2,9,2.0
2013-01-05,31,318935,B,10,Los Rios,DELI,2652,1,1,2,9,1.0
2013-01-05,31,319093,B,10,Los Rios,DELI,2630,1,1,2,9,5.0
2013-01-05,31,319094,B,10,Los Rios,DELI,2632,1,1,2,9,1.0
2013-01-05,31,320681,B,10,Los Rios,GROCERY I,1080,0,1,1,9,7.0
2013-01-05,31,320682,B,10,Los Rios,GROCERY I,1080,0,1,1,9,33.0
2013-01-05,31,321798,B,10,Los Rios,CLEANING,3010,0,1,3,9,1.0
2013-01-05,31,322094,B,10,Los Rios,CLEANING,3020,0,1,3,9,22.0
2013-01-05,31,322095,B,10,Los Rios,CLEANING,3020,0,1,3,9,16.0
2013-01-05,31,323013,B,10,Los Rios,GROCERY I,1058,0,1,1,9,30.0
2013-01-05,31,323921,B,10,Los Rios,PERSONAL CARE,4114,0,1,4,9,11.0
2013-01-05,31,324206,B,10,Los Rios,CLEANING,3022,0,1,3,9,1.0
2013-01-05,31,329070,B,10,Los Rios,GROCERY I,1032,0,1,1,9,9.0
2013-01-05,31,329071,B,10,Los Rios,GROCERY I,1032,0,1,1,9,5.0
2013-01-05,31,329364,B,10,Los Rios,GROCERY I,1032,0,1,1,9,5.0
2013-01-05,31,329397,B,10,Los Rios,DAIRY,2112,1,1,6,9,6.0
2013-01-05,31,346066,B,10,Los Rios,GROCERY I,1039,0,1,1,9,1.0
2013-01-05,31,352513,B,10,Los Rios,CLEANING,3012,0,1,3,9,5.0
2013-01-05,31,354918,B,10,Los Rios,GROCERY I,1034,0,1,1,9,2.0
2013-01-05,31,354922,B,10,Los Rios,GROCERY I,1034,0,1,1,9,3.0
2013-01-05,31,355090,B,10,Los Rios,GROCERY I,1024,0,1,1,9,1.0
2013-01-05,31,355091,B,10,Los Rios,GROCERY I,1038,0,1,1,9,6.0
2013-01-05,31,357961,B,10,Los Rios,EGGS,2502,1,1,7,9,20.0
2013-01-05,31,357962,B,10,Los Rios,EGGS,2502,1,1,7,9,18.0
2013-01-05,31,357996,B,10,Los Rios,DELI,2632,1,1,2,9,1.0
2013-01-05,31,358096,B,10,Los Rios,GROCERY I,1002,0,1,1,9,3.0
2013-01-05,31,358231,B,10,Los Rios,CLEANING,3038,0,1,3,9,18.0
2013-01-05,31,358232,B,10,Los Rios,CLEANING,3038,0,1,3,9,5.0
2013-01-05,31,358264,B,10,Los Rios,GROCERY I,1078,0,1,1,9,6.0
2013-01-05,31,358515,B,10,Los Rios,GROCERY I,1024,0,1,1,9,3.0
2013-01-05,31,358564,B,10,Los Rios,CLEANING,3004,0,1,3,9,3.0
2013-01-05,31,360703,B,10,Los Rios,GROCERY I,1072,0,1,1,9,1.0
2013-01-05,31,361502,B,10,Los Rios,GROCERY I,1036,0,1,1,9,2.0
2013-01-05,31,362035,B,10,Los Rios,GROCERY I,1044,0,1,1,9,7.0
2013-01-05,31,362548,B,10,Los Rios,GROCERY I,1042,0,1,1,9,14.0
2013-01-05,31,363049,B,10,Los Rios,PERSONAL CARE,4114,0,1,4,9,1.0
2013-01-05,31,363868,B,10,Los Rios,GROCERY I,1016,0,1,1,9,2.0
2013-01-05,31,364413,B,10,Los Rios,CLEANING,3032,0,1,3,9,41.0
2013-01-05,31,364606,B,10,Los Rios,GROCERY I,1014,0,1,1,9,136.0
